material_id,formula,nelements,elements,crystal_system,band_gap,is_gap_direct,n,e_total,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,energy_above_hull,formation_energy_per_atom,density,is_stable,is_magnetic,total_magnetization,weighted_work_function,theoretical,band_gap_score_sq,band_gap_score_si,dielectric_score,mechanical_score,stability_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-9518,NdZnPO,4,['Nd' 'O' 'P' 'Zn'],Trigonal,1.231799999999999,True,,,,,,0.0,-1.996526119285714,5.903077751154217,True,False,0.0,,False,0.964076023431754,0.932915899357075,0.5,0.5,1.0,1.0,0.1,0.9559563907614997
mp-680333,Ge4Se9,2,['Ge' 'Se'],Orthorhombic,1.2221,True,,,,,,0.0,-0.564213325853364,4.069741392228336,True,False,0.0,,False,0.9574911687092761,0.943731681546736,0.5,0.5,1.0,1.0,0.1,0.9559325444093294
mp-4841,LaCuS2,3,['Cu' 'La' 'S'],Monoclinic,1.234599999999999,True,,,,,,0.0,-1.686310688906248,5.353256881280149,True,False,0.0,,False,0.9658795664054515,0.9296361555285153,0.5,0.5,1.0,1.0,0.1,0.9559153149306401
mp-542011,Cs4Ti3S14,3,['Cs' 'S' 'Ti'],Monoclinic,1.2347000000000001,True,,,,,,0.0,-1.352461642077174,3.172142404220628,True,False,0.0,,False,0.9659431656319355,0.9295177377543047,0.5,0.5,1.0,1.0,0.1,0.9559134520711295
mp-8269,Lu2CdS4,3,['Cd' 'Lu' 'S'],Cubic,1.2348,True,,,,,,0.0,-1.938034772797619,5.824869883615719,True,False,0.0,,False,0.9660067086707469,0.9293992317976566,0.5,0.5,1.0,1.0,0.1,0.9559115619373352
mp-3538,Hg3TeO6,3,['Hg' 'O' 'Te'],Cubic,1.236899999999999,True,,,,,,0.0,-1.021876178416671,8.815886151058477,True,False,0.0,,False,0.9673281126069682,0.9268903033278921,0.5,0.5,1.0,1.0,0.1,0.9558655736509258
mp-1190834,SrNdCuS3,4,['Cu' 'Nd' 'S' 'Sr'],Orthorhombic,1.2165,True,,,,,,0.0,-1.909333639166665,4.663379296856315,True,False,0.0004994999999990001,,False,0.9534547791338613,0.9495807361012477,0.5,0.5,1.0,1.0,0.1,0.9558008051986524
mp-3772,Cd(GaSe2)2,3,['Cd' 'Ga' 'Se'],Tetragonal,1.3487,True,2.728552617536753,11.058450076666816,7.444999386666666,31.353,18.984,0.0,-0.8853534391964281,5.163480131897585,True,False,0.0,,False,0.9997634967213107,0.7478326503214981,0.7852953088054155,0.25883621112457966,1.0,1.0,0.1,0.9557936891618226
mp-9194,SmCuSeO,4,['Cu' 'O' 'Se' 'Sm'],Tetragonal,1.286499999999999,True,,,,74.998,35.782,0.0023067978125010003,-2.236524274335937,7.406205465610109,False,False,0.0,,False,0.9910953520685293,0.8572613051781706,0.5,0.6569354959485759,0.9549121270930699,1.0,0.1,0.955784615161983
mp-1212009,KZr6MnCl14,4,['Cl' 'K' 'Mn' 'Zr'],Orthorhombic,1.2413,True,,,,,,0.0,-2.045140536371866,3.229103497671395,True,False,0.006260099999999,,True,0.9700159335785313,0.921509011991576,0.5,0.5,1.0,1.0,0.1,0.9557303351933691
mp-1201774,Cs3AsSe4,3,['As' 'Cs' 'Se'],Orthorhombic,1.2415,True,,,,,,0.0,-1.070961562292565,4.154677532149963,True,False,0.0,,False,0.9701354954101914,0.9212604428688391,0.5,0.5,1.0,1.0,0.1,0.9557229402828736
mp-569282,LiCa10MgSb9,4,['Ca' 'Li' 'Mg' 'Sb'],Tetragonal,1.213099999999999,True,,,,,,0.0,-1.048838448015872,4.125624286067264,True,False,9.9e-06,,False,0.950921484103965,0.9529875981571082,0.5,0.5,1.0,1.0,0.1,0.9556785107495575
mp-542067,Rb4Ti3S14,3,['Rb' 'S' 'Ti'],Monoclinic,1.242899999999999,True,,,,,,0.0,-1.337950789285713,2.862230239415653,True,False,0.0,,False,0.9709660441807584,0.919510892506456,0.5,0.5,1.0,1.0,0.1,0.9556681449211579
mp-650532,Cs2K2Cd3O5,4,['Cd' 'Cs' 'K' 'O'],Triclinic,1.2436,True,,,,,,0.0,-1.384625765317528,4.876203997048263,True,False,0.0010165,,False,0.971377122896466,0.9186298614986345,0.5,0.5,1.0,1.0,0.1,0.9556387599489116
mp-568525,Sr2SnSe5,3,['Se' 'Sn' 'Sr'],Orthorhombic,1.2442,True,,,,,,0.0,-1.360317969570314,5.164375490520945,True,False,0.0,,False,0.9717272460111493,0.9178713865263244,0.5,0.5,1.0,1.0,0.1,0.955612519481736
mp-1228258,Ba5Li2(TeO5)3,4,['Ba' 'Li' 'O' 'Te'],Tetragonal,1.211199999999999,True,,,,,,0.0,-2.441261726666666,6.258367434397753,True,False,0.0,,True,0.9494788726539969,0.9548433341206155,0.5,0.5,1.0,1.0,0.1,0.9555962182815915
mp-1027692,MoSe2,2,['Mo' 'Se'],Trigonal,1.4014,True,2.859000227352211,24.71778746,8.173882299999999,,,0.003961538333335,-0.745975304375001,4.89725636146776,False,False,0.0,,True,0.988288000727223,0.6440866578831959,0.8729351026802867,0.5,0.923826711433999,1.0,0.1,0.9555819421248279
mp-559474,La5Ti2CuS5O7,5,['Cu' 'La' 'O' 'S' 'Ti'],Orthorhombic,1.2107,True,,,,,,0.0,-3.078613080958334,5.287116433555758,True,False,0.07604469999999901,,False,0.9490960428266194,0.9553259171475773,0.5,0.5,1.0,1.0,0.1,0.9555728982787914
mp-541735,K4Ti3S14,3,['K' 'S' 'Ti'],Monoclinic,1.2102,True,,,,,,0.0,-1.326334095190475,2.440805119309383,True,False,0.0,,False,0.9487118849927272,0.9558060890540317,0.5,0.5,1.0,1.0,0.1,0.9555488846062865
mp-29462,NaGa3Te5,3,['Ga' 'Na' 'Te'],Trigonal,1.2076,True,,,,,,0.0,-0.7033188919125141,5.092464285458583,True,False,0.0,,True,0.9466929242460735,0.9582639663286286,0.5,0.5,1.0,1.0,0.1,0.9554128260108126
mp-567424,K8NbAs5Pb,4,['As' 'K' 'Nb' 'Pb'],Monoclinic,1.2069,True,,,,,,0.0,-0.44796718553333303,3.177042514067846,True,False,0.0006506,,False,0.9461432623782675,0.9589144756000023,0.5,0.5,1.0,1.0,0.1,0.9553729869345672
mp-1195350,CsCdInTe3,4,['Cd' 'Cs' 'In' 'Te'],Monoclinic,1.2066,True,,,,,,0.0,-0.8478992314703061,4.809675124342979,True,False,0.0216172,,False,0.9459069039251281,0.9591918017973438,0.5,0.5,1.0,1.0,0.1,0.9553554962508836
mp-1210368,Na2PbO3,3,['Na' 'O' 'Pb'],Monoclinic,1.2504,True,,,,,,0.0,-1.6788427358764322,6.440079821109834,True,False,0.0,,True,0.9752240885323633,0.9098572539602868,0.5,0.5,1.0,1.0,0.1,0.9552846102271337
mp-541430,BaLaCuSe3,4,['Ba' 'Cu' 'La' 'Se'],Orthorhombic,1.205299999999999,True,,,,,,0.0,-1.856938119921875,5.630811347396751,True,False,0.0,,False,0.9448772243515597,0.9603833779371145,0.5,0.5,1.0,1.0,0.1,0.955276812778457
mp-9216,Ca3Tl2O6,3,['Ca' 'O' 'Tl'],Orthorhombic,1.204699999999999,True,,,,,,0.0,-2.315511137878787,6.644591948335474,True,False,0.0,,False,0.944399001317151,0.9609277494086288,0.5,0.5,1.0,1.0,0.1,0.955238912740582
mp-1209171,RbTlS2,3,['Rb' 'S' 'Tl'],Monoclinic,1.2046000000000001,True,,,,,,0.0,-0.879052397083335,4.662586476579058,True,False,0.0,,True,0.9443191144431471,0.9610181342524788,0.5,0.5,1.0,1.0,0.1,0.9552324987486586
mp-1224076,In2AgS3Cl,4,['Ag' 'Cl' 'In' 'S'],Trigonal,1.087999999999999,True,2.5830146224063,14.048498045659743,6.671964539564764,,,0.0,-0.8779580432142841,4.618462104718493,True,False,0.0005028,,True,0.8200007697539072,0.9943272621977459,0.6733839881529525,0.5,1.0,1.0,0.1,0.9551568799910816
mp-1195323,Cs2Sn3HgSe8,4,['Cs' 'Hg' 'Se' 'Sn'],Orthorhombic,1.203399999999999,True,,,,,,0.0,-0.869963365040025,4.554327601285408,True,False,0.0710127,,False,0.9433564000142401,0.9620950775385064,0.5,0.5,1.0,1.0,0.1,0.955153361634336
mp-21713,K2In3CuSe6,4,['Cu' 'In' 'K' 'Se'],Monoclinic,1.2031,True,,,,,,0.0,-0.9776056600885401,4.351386864837917,True,False,0.0889422,,False,0.9431145485447391,0.9623620959696161,0.5,0.5,1.0,1.0,0.1,0.9551329515316271
mp-1199790,Cs10P4PdSe16,4,['Cs' 'P' 'Pd' 'Se'],Tetragonal,1.2530999999999999,True,,,,,,0.0,-1.070277603794295,3.85012225735223,True,False,0.0,,True,0.9766774924800525,0.9062681408213523,0.5,0.5,1.0,1.0,0.1,0.955109594243216
mp-532604,Na2Zr12B2I5Cl23,5,['B' 'Cl' 'I' 'Na' 'Zr'],Monoclinic,1.2537,True,,,,,,0.0,-2.001510168206635,3.495256212582958,True,False,0.009396999999999,,True,0.9769947200027665,0.905462524638542,0.5,0.5,1.0,1.0,0.1,0.9550680586964729
mp-1195068,Ba3Ta2Se9,3,['Ba' 'Se' 'Ta'],Monoclinic,1.202,True,,,,,,0.0,-1.576411595947172,5.933794719184651,True,False,0.13156,,False,0.942223755720672,0.9633335558520046,0.5,0.5,1.0,1.0,0.1,0.9550559723079686
mp-29051,WS9Cl4,3,['Cl' 'S' 'W'],Tetragonal,1.255199999999999,True,,,,,,0.0,-0.843306107589284,2.161416023757217,True,False,0.0434561,,False,0.9777786146112593,0.903435805649053,0.5,0.5,1.0,1.0,0.1,0.9549600245001727
mp-1194701,Cs2ZnSn3Se8,4,['Cs' 'Se' 'Sn' 'Zn'],Orthorhombic,1.2553,True,,,,,,0.0,-0.9416736934328811,4.250306888928319,True,False,0.0217334,,False,0.9778304076939478,0.9033000495246336,0.5,0.5,1.0,1.0,0.1,0.954952609352182
mp-18361,K7NbAs4,3,['As' 'K' 'Nb'],Orthorhombic,1.1294,True,2.470216034412105,12.985810163333333,6.101967256666668,,,0.0,-0.447438780479166,2.824166377028373,True,False,0.0,,False,0.8705752098994983,0.999509231577349,0.582456675130322,0.5,1.0,1.0,0.1,0.9549386884810253
mp-650840,In2Bi4Pb4S13,4,['Bi' 'In' 'Pb' 'S'],Orthorhombic,1.200399999999999,True,,,,,,0.0,-0.740109845362318,6.439876046022363,True,False,0.063773299999999,,False,0.9409168563457136,0.9647251855641472,0.5,0.5,1.0,1.0,0.1,0.9549379919210504
mp-1214132,Ca4SiP4,3,['Ca' 'P' 'Si'],Cubic,1.1988,True,,,,,,0.0,-1.03985461970238,2.480221769915372,True,False,0.0,,True,0.9395967360207268,0.9660913452993349,0.5,0.5,1.0,1.0,0.1,0.954812885800082
mp-1204243,Rb4Te8O23,3,['O' 'Rb' 'Te'],Orthorhombic,1.198599999999999,True,,,,,,0.0,-1.639239081809524,5.127154942133546,True,False,0.1612655,,False,0.9394307944023769,0.9662603187166363,0.5,0.5,1.0,1.0,0.1,0.9547967464080896
mp-1222404,LiBiS2,3,['Bi' 'Li' 'S'],Trigonal,1.4793,True,3.081924233332156,126.72670788666665,9.49825698,,,0.0,-0.9862570745833321,5.445330661763359,True,False,0.0,,True,0.9411629088661179,0.4881157433662823,0.9752020154812756,0.5,1.0,1.0,0.1,0.9547883910436631
mp-1178146,K2TlPCO7,5,['C' 'K' 'O' 'P' 'Tl'],Monoclinic,1.2579,True,,,,,,0.0,-2.131631461456349,3.596421052119408,True,False,0.0037524,,True,0.979156510751588,0.8997424509499162,0.5,0.5,1.0,1.0,0.1,0.9547504953303844
mp-568804,Hg9Bi2(AsBr3)4,4,['As' 'Bi' 'Br' 'Hg'],Tetragonal,1.1979,True,,,,,,0.0,-0.660455434259261,6.276933992880889,True,False,0.2092794,,False,0.9388483811360662,0.9668485744741695,0.5,0.5,1.0,1.0,0.1,0.9547393814551419
mp-1197050,Y2ZrS5,3,['S' 'Y' 'Zr'],Orthorhombic,1.2023,True,,,,,,8.927656250090625e-05,-2.167041131249999,4.369810181942889,False,False,0.0,,False,0.9424673225928899,0.9630697991276336,0.5,0.5,0.998216061862579,1.0,0.1,0.9546313159830122
mp-1199023,Dy2ZrS5,3,['Dy' 'S' 'Zr'],Orthorhombic,1.1966,True,,,,,,0.0,-2.178785511666667,5.899146136650949,True,False,0.0,,False,0.9377600949519727,0.9679280184696494,0.5,0.5,1.0,1.0,0.1,0.9546292265084405
mp-561076,La3GaS5O,4,['Ga' 'La' 'O' 'S'],Orthorhombic,1.196499999999999,True,,,,,,0.0,-2.394744360999999,4.990060196658525,True,False,0.048176199999999,,False,0.937676022667318,0.9680103496263105,0.5,0.5,1.0,1.0,0.1,0.9546205581107761
mp-866660,K3P2AuSe8,4,['Au' 'K' 'P' 'Se'],Monoclinic,1.195799999999999,True,,,,,,0.0,-0.8266830439132631,3.963356570157007,True,False,1e-07,,False,0.9370860877783166,0.9685838504641889,0.5,0.5,1.0,1.0,0.1,0.9545590995142075
mp-1195299,K3Np(HO3)2,4,['H' 'K' 'Np' 'O'],Orthorhombic,1.1955,True,,,,,,0.0,-2.3205405875416663,3.923641516851296,True,False,0.0003454,,False,0.9368324938918053,0.9688281258229039,0.5,0.5,1.0,1.0,0.1,0.9545323423463868
mp-1212285,Ho7C2I12N,4,['C' 'Ho' 'I' 'N'],Triclinic,1.261299999999999,True,,,,,,0.0,-1.536699949090907,5.713430220811617,True,False,0.0005496,,True,0.9808308295297488,0.8950098993877657,0.5,0.5,1.0,1.0,0.1,0.954459192290602
mp-560950,K2NaTlO3,4,['K' 'Na' 'O' 'Tl'],Monoclinic,1.261899999999999,True,,,,,,0.0,-1.4304665845303781,4.247523147988233,True,False,0.0039742,,False,0.9811192361873318,0.894165408705059,0.5,0.5,1.0,1.0,0.1,0.9544046203525918
mp-554001,Nd3S3N,3,['N' 'Nd' 'S'],Orthorhombic,1.1935,True,,,,,,0.0,-2.2185709581696402,5.545746110943608,True,False,0.0,,False,0.9351301783060261,0.9704334030551547,0.5,0.5,1.0,1.0,0.1,0.9543475550347796
mp-1220713,Nb4P2S21,3,['Nb' 'P' 'S'],Monoclinic,1.192399999999999,True,,,,,,0.0,-0.9377315595105811,2.753012968051018,True,False,0.0,,True,0.9341852686361292,0.971299038107482,0.5,0.5,1.0,1.0,0.1,0.9542411728751545
mp-1192595,Ba2SnSe4,3,['Ba' 'Se' 'Sn'],Monoclinic,1.264599999999999,True,,,,,,0.0,-1.633364205625,5.044381488223019,True,False,0.0,,False,0.9823907621327214,0.8903309779954848,0.5,0.5,1.0,1.0,0.1,0.954147337232503
mp-571056,CsSn,2,['Cs' 'Sn'],Cubic,1.2659999999999991,True,,,,,,0.0,-0.40744401109375106,4.2244509756296384,True,False,0.0,,False,0.9830330871916106,0.888320904595892,0.5,0.5,1.0,1.0,0.1,0.9540064074872864
mp-677002,SrZr12B2I5Cl23,5,['B' 'Cl' 'I' 'Sr' 'Zr'],Monoclinic,1.1898,True,,,,,,0.0,-2.041970903217054,3.5255735313561383,True,False,0.0001702,,True,0.93192762303484,0.9732961366498245,0.5,0.5,1.0,1.0,0.1,0.9539763262561836
mp-556798,AgHg2PO4,4,['Ag' 'Hg' 'O' 'P'],Orthorhombic,1.1892,True,,,,,,0.0,-1.5083162942261912,7.613776461170054,True,False,0.002804499999999,,False,0.9314018147730654,0.9737472016818017,0.5,0.5,1.0,1.0,0.1,0.9539125339455365
mp-1203208,Cs3Hf2CuTe10,4,['Cs' 'Cu' 'Hf' 'Te'],Triclinic,1.189,True,,,,,,0.0,-0.9878017191020111,5.38063803987791,True,False,0.0013227,,False,0.9312261456740666,0.9738967374550572,0.5,0.5,1.0,1.0,0.1,0.9538910470367752
mp-31285,Cs2PdSe8,3,['Cs' 'Pd' 'Se'],Tetragonal,1.1887,True,,,,,,0.0,-0.5860474318181801,4.372583628733966,True,False,0.0,,False,0.9309622677583106,0.9741202724059576,0.5,0.5,1.0,1.0,0.1,0.9538586078004713
mp-1190252,CsEr2Ag3Te5,4,['Ag' 'Cs' 'Er' 'Te'],Orthorhombic,1.1873,True,,,,,,0.0,-1.0472599520898611,6.878686778175768,True,False,0.0,,False,0.9297249109668551,0.9751512203437741,0.5,0.5,1.0,1.0,0.1,0.9537039107932799
mp-1213394,CsTlS2,3,['Cs' 'S' 'Tl'],Monoclinic,1.2690000000000001,True,,,,,,0.0,-0.8947866188721281,4.939419509376841,True,False,0.0,,True,0.9843703064798265,0.8839640462019257,0.5,0.5,1.0,1.0,0.1,0.9536871835502454
mp-769211,Tb2Pb2O7,3,['O' 'Pb' 'Tb'],Cubic,1.1856,True,,,,,,0.0,-2.550893196212119,9.179543530576344,True,False,0.0,,True,0.9282093304757878,0.9763759661197523,0.5,0.5,1.0,1.0,0.1,0.9535087275369097
mp-1204552,Cs3Ge9(H3N)2,4,['Cs' 'Ge' 'H' 'N'],Monoclinic,1.1855,True,,,,,,0.0,-0.235723009698275,3.11805722863275,True,False,0.0,,False,0.9281197335933744,0.9764470814257024,0.5,0.5,1.0,1.0,0.1,0.9534969956121989
mp-561096,Yb2PrDyS6,4,['Dy' 'Pr' 'S' 'Yb'],Monoclinic,1.271199999999999,True,,,,,,0.0,-2.405467888854167,6.046102455909144,True,False,0.0,,False,0.9853168641979186,0.8807266267559613,0.5,0.5,1.0,1.0,0.1,0.9534382100628738
mp-570679,TaI5,2,['I' 'Ta'],Orthorhombic,1.1846,True,,,,,,0.0,-0.7686997330972211,5.348869232978805,True,False,0.0,,False,0.9273111426669107,0.9770824668888863,0.5,0.5,1.0,1.0,0.1,0.9533901557000606
mp-1205397,Ba2YInSe5,4,['Ba' 'In' 'Se' 'Y'],Orthorhombic,1.176799999999999,True,2.6330254391732213,15.662189686666666,6.932822963333334,,,0.006603826944444001,-1.878695495376157,5.183298715022055,False,False,0.0046286,,False,0.9201376505205433,0.9822361159826014,0.7129369306077034,0.5,0.8762739234801555,1.0,0.1,0.9533788504887203
mp-5737,TbCuS2,3,['Cu' 'S' 'Tb'],Monoclinic,1.1832,True,,,,,,0.0,-1.60526750890625,6.396229210596204,True,False,0.0,,False,0.9260454161687905,0.9780541697172732,0.5,0.5,1.0,1.0,0.1,0.9532194794997886
mp-769222,Dy2Pb2O7,3,['Dy' 'O' 'Pb'],Cubic,1.1816,True,,,,,,0.0,-2.5488151693939383,9.339968751413714,True,False,0.0,,True,0.9245871180336794,0.9791397598388712,0.5,0.5,1.0,1.0,0.1,0.9530177434842505
mp-35785,Y2CdS4,3,['Cd' 'S' 'Y'],Cubic,1.1109,True,2.47858619512549,14.66534608333331,6.143389526666656,61.871,22.805,0.0,-1.9366310149999992,3.8995312080374793,True,False,0.0,,False,0.8487239597812462,0.9995400502537749,0.58921782571271,0.5248403278181755,1.0,1.0,0.1,0.9529787041221017
mp-1199662,Cs2TlBr5,3,['Br' 'Cs' 'Tl'],Orthorhombic,1.276,True,,,,,,0.0,-1.53004701376796,4.18805109535332,True,False,0.040716999999999004,,False,0.9872815715902905,0.8735411859788502,0.5,0.5,1.0,1.0,0.1,0.9528515707944001
mp-1201790,CsP7,2,['Cs' 'P'],Orthorhombic,1.2774,True,,,,,,0.0,-0.246341467291665,2.643944226993856,True,False,0.0,,False,0.987828553636612,0.8714144738504622,0.5,0.5,1.0,1.0,0.1,0.9526693094867222
mp-1079647,BaAgSeF,4,['Ag' 'Ba' 'F' 'Se'],Tetragonal,1.269299999999999,True,2.35805310160734,16.462630326666666,5.560414429999999,,,0.0,-2.263063682252604,6.142612558392519,True,False,1.69e-05,,False,0.9845010826089308,0.8835246779722932,0.49303619782905644,0.5,1.0,1.0,0.1,0.952609402022435
mp-1224365,KIn7S8,3,['In' 'K' 'S'],Monoclinic,1.1777,True,,,,,,0.0,-0.8538009975364571,4.45697422184681,True,False,0.0,,True,0.9209803934788582,0.9816739467425003,0.5,0.5,1.0,1.0,0.1,0.9524961903810896
mp-21228,SrCuSeF,4,['Cu' 'F' 'Se' 'Sr'],Tetragonal,1.1989,True,,,,,,0.00047716156249800004,-2.225306626953122,5.546135948056412,False,False,0.0003915,,False,0.9396796297266184,0.9660067086707471,0.5,0.5,0.9905021608707896,1.0,0.1,0.952446453949964
mp-1214215,Ca11AlSb9,3,['Al' 'Ca' 'Sb'],Orthorhombic,1.176599999999999,True,,,,,,0.0,-1.060504777142854,4.156311906099654,True,False,0.0,,True,0.9199498465910215,0.982359885530533,0.5,0.5,1.0,1.0,0.1,0.9523414444773353
mp-1190472,CsHo2Ag3Te5,4,['Ag' 'Cs' 'Ho' 'Te'],Orthorhombic,1.1763,True,,,,,,0.0,-1.053497077089862,6.623428721833469,True,False,0.0003587,,False,0.919667781471605,0.9825447503078087,0.5,0.5,1.0,1.0,0.1,0.9522986579140725
mp-13949,Cd(GaTe2)2,3,['Cd' 'Ga' 'Te'],Tetragonal,1.0357,True,3.165273870194068,13.200306380013282,10.018958673333335,25.359,15.703,0.0,-0.46911883428571505,5.496361772578052,True,False,0.0,,False,0.7487349115685096,0.9612886989374636,0.9936394106726715,0.21853762842421467,1.0,1.0,0.1,0.9522767071760692
mp-646878,In4SnS4,3,['In' 'S' 'Sn'],Cubic,1.176,True,,,,,,0.0,-0.642703380833334,4.767076381351161,True,False,0.0,,False,0.9193852856815897,0.9827286671445884,0.5,0.5,1.0,1.0,0.1,0.9522556214920856
mp-1202948,Ba3(AlP2)2,3,['Al' 'Ba' 'P'],Orthorhombic,1.2821999999999991,True,,,,,,0.0,-0.963656650396823,3.934399208889846,True,False,0.0,,False,0.9896141839433067,0.8640192570084627,0.5,0.5,1.0,1.0,0.1,0.952006434537096
mp-767467,Li7Y7Zr9S32,4,['Li' 'S' 'Y' 'Zr'],Triclinic,1.214999999999999,True,,,,,,0.0007792334545460001,-1.9697014529696961,3.256252795908606,False,False,2e-07,,True,0.9523447998951756,0.9510973184771097,0.5,0.5,0.9845361434423918,1.0,0.1,0.9518848336059582
mp-17688,CsGaTe2,3,['Cs' 'Ga' 'Te'],Monoclinic,1.2835,True,,,,,,0.0,-0.8982057531250011,4.714556621100473,True,False,0.0,,False,0.9900738118089373,0.8619892322377526,0.5,0.5,1.0,1.0,0.1,0.9518168377878972
mp-17153,Ba(TbTe2)2,3,['Ba' 'Tb' 'Te'],Orthorhombic,1.2848,True,,,,,,0.0,-1.786948157142854,6.315744283024655,True,False,0.0,,False,0.9905231906929968,0.8599478289764794,0.5,0.5,1.0,1.0,0.1,0.951622972019721
mp-1222411,LiCa2CuN2,4,['Ca' 'Cu' 'Li' 'N'],Tetragonal,1.039699999999999,True,2.732633112951681,15.337267156666664,7.467283729999998,,,0.0,-0.7586214130555551,3.182059469234032,True,False,0.0004988,,True,0.7544149119292594,0.9648113179296747,0.7882597970011875,0.5,1.0,1.0,0.1,0.9515643952219441
mp-1197848,Cs5As5Se9,3,['As' 'Cs' 'Se'],Orthorhombic,1.2854,True,,,,,,0.0,-0.8669946240457691,4.022063069321195,True,False,0.0027309,,False,0.9907271356477442,0.8590018337742489,0.5,0.5,1.0,1.0,0.1,0.9515320589780734
mp-567391,Dy3Se3N,3,['Dy' 'N' 'Se'],Orthorhombic,1.170999999999999,True,,,,,,0.0,-2.152805241919643,7.567030726028321,True,False,0.0,,False,0.9146140325942814,0.9856539001953459,0.5,0.5,1.0,1.0,0.1,0.9515015931778722
mp-1178175,Ho2Pb2O7,3,['Ho' 'O' 'Pb'],Cubic,1.1706,True,,,,,,0.0,-2.546348146818181,9.472274235404445,True,False,0.0,,True,0.9142272326724461,0.9858764640666321,0.5,0.5,1.0,1.0,0.1,0.9514382777781063
mp-1232083,Dy2MgSe4,3,['Dy' 'Mg' 'Se'],Cubic,1.287399999999999,True,,,,,,0.0,-1.953513270386902,5.634390779810993,True,False,0.0,,True,0.9913911452470041,0.8558313014569278,0.5,0.5,1.0,1.0,0.1,0.9512224815302901
mp-568031,GaHg2SbCl4,4,['Cl' 'Ga' 'Hg' 'Sb'],Orthorhombic,1.1891,True,,,,,,0.0005767129687500001,-1.081775489843751,4.815646276086195,False,False,0.0002799,,False,0.9313140051851801,0.9738220207993953,0.5,0.5,0.9885320051791191,1.0,0.1,0.9510348057109841
mp-573316,CsPt2Se3,3,['Cs' 'Pt' 'Se'],Trigonal,1.0495,True,3.020439485130157,11.986101673333332,9.123054683333331,22.171,10.872,0.0,-0.7859265695312461,7.2947816889734,True,False,0.0,,False,0.7681889624436745,0.9727652403079085,0.9542374937146109,0.19891572006056737,1.0,1.0,0.1,0.9509892227203531
mp-5081,SmCuS2,3,['Cu' 'S' 'Sm'],Monoclinic,1.1678,True,,,,,,0.0,-1.631051361874998,5.970398891720823,True,False,0.0,,False,0.9114986873164518,0.9873866678220445,0.5,0.5,1.0,1.0,0.1,0.9509826720024196
mp-550117,Sm4Se3O4,3,['O' 'Se' 'Sm'],Orthorhombic,1.289099999999999,True,,,,,,0.0,-3.165801031548299,7.086341740300261,True,False,0.0,,False,0.9919364053622195,0.8531157394238231,0.5,0.5,1.0,1.0,0.1,0.9509514622541283
mp-1223690,KAgSnSe3,4,['Ag' 'K' 'Se' 'Sn'],Tetragonal,1.2891,True,,,,,,0.0,-0.8178427564079821,4.747142166946491,True,False,0.0,,True,0.9919364053622197,0.8531157394238217,0.5,0.5,1.0,1.0,0.1,0.9509514622541282
mp-29313,Ta4P4S29,3,['P' 'S' 'Ta'],Tetragonal,1.1671,True,,,,,,0.0,-0.8323654068352611,3.300290310376228,True,False,0.0034159,,False,0.9108108509191931,0.9877511356075794,0.5,0.5,1.0,1.0,0.1,0.9508653830709352
mp-556716,ZnS,2,['S' 'Zn'],Trigonal,1.213299999999999,True,,,,,,0.0009737121428560001,-0.9617246374776781,4.138551334485021,False,False,0.0,,False,0.9510722171044702,0.9527902442745753,0.5,0.5,0.9807141552579726,1.0,0.1,0.9508651297317969
mp-570971,Sr3Ga3N5,3,['Ga' 'N' 'Sr'],Triclinic,1.361899999999999,True,2.514468004701326,18.70011848666667,6.322549346666668,,,0.0,-0.776397881704547,5.309913093099539,True,False,0.0,,False,0.998502341361698,0.7224646971812432,0.6182295860216159,0.5,1.0,1.0,0.1,0.9507297278208534
mp-27869,Ba2PCl,3,['Ba' 'Cl' 'P'],Trigonal,1.2602,True,2.3332276885607772,17.003209933854105,5.443951446666666,,,0.0,-1.8174280386607151,3.939701514522754,True,False,0.0,,False,0.9802965755381631,0.8965508901145954,0.4737451538305655,0.5,1.0,1.0,0.1,0.9506185504763149
mp-29363,Rb3GaP2,3,['Ga' 'P' 'Rb'],Orthorhombic,1.1643,True,,,,,,0.0,-0.399427311547619,2.973063926688732,True,False,0.0685617,,False,0.9080368829198769,0.98915649704125,0.5,0.5,1.0,1.0,0.1,0.9503826952861567
mp-1111634,Rb2InAgCl6,4,['Ag' 'Cl' 'In' 'Rb'],Cubic,1.293,True,,,,,,0.0,-1.710742968333332,3.4145040035012793,True,False,0.00023989999999900002,,True,0.9931206468359455,0.8468156807635107,0.5,0.5,1.0,1.0,0.1,0.9503025138235129
mp-13206,PrZnPO,4,['O' 'P' 'Pr' 'Zn'],Trigonal,1.1635,True,,,,,,0.0,-1.97574612407738,5.72801124434976,True,False,0.0,,False,0.9072377083327101,0.9895425632085508,0.5,0.5,1.0,1.0,0.1,0.95024081156446
mp-17872,Ba(YTe2)2,3,['Ba' 'Te' 'Y'],Orthorhombic,1.293499999999999,True,,,,,,0.0,-1.787762902023809,5.427248325634622,True,False,0.0,,False,0.9932657461542376,0.8460010127926311,0.5,0.5,1.0,1.0,0.1,0.950216588457454
mp-1210225,Na5AgGe2Se7,4,['Ag' 'Ge' 'Na' 'Se'],Monoclinic,1.1633,True,,,,,,0.0,-0.9514180099979641,3.775613549106419,True,False,0.0021511,,True,0.9070374577120711,0.9896380036935919,0.5,0.5,1.0,1.0,0.1,0.9502050649820565
