material_id,formula,chemsys,band_gap,cbm,vbm,efermi,is_gap_direct,n,e_total,e_ionic,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,energy_above_hull,formation_energy_per_atom,equilibrium_reaction_energy_per_atom,density,density_atomic,volume,nsites,nelements,elements,crystal_system,theoretical,is_magnetic,total_magnetization,ordering,weighted_work_function,is_stable
mp-17954,BaCu2SnS4,Ba-Cu-S-Sn,0.38429999999999903,4.564,4.1797,4.36887867,False,,,,,,,,,0.0,-1.052913258541665,-0.031154920463541003,4.485215410128759,23.666126793259455,567.987043038227,24,4,"['Ba', 'Cu', 'S', 'Sn']",Trigonal,False,False,0.0038837,NM,,True
mp-12364,BaCu2SnSe4,Ba-Cu-Se-Sn,0.452999999999999,3.6315,3.1785,3.26571237,False,3.323880007360876,15.738616656929326,4.690438353595993,11.048178303333335,,,,,0.0,-0.9756099205468741,-0.006573339374998001,5.299959512046295,27.374391450638807,437.9902632102209,16,4,"['Ba', 'Cu', 'Se', 'Sn']",Orthorhombic,False,False,0.0029311,NM,,True
mp-1182239,BaCu3NiSe4,Ba-Cu-Ni-Se,0.1491,2.6743,2.5252,2.67398997,False,,,,,,,,,0.20821779416666703,-0.597937356597221,,5.021408218149332,25.812281839533735,232.31053655580362,9,4,"['Ba', 'Cu', 'Ni', 'Se']",Cubic,True,True,3.0012474,FM,,False
mp-654109,BaCu4S3,Ba-Cu-S,0.4519,6.0027,5.5508,5.78959982,True,,,,,,,,,0.013910971249999002,-0.810136815312499,,5.592551263016999,18.101194515880245,579.2382245081678,32,3,"['Ba', 'Cu', 'S']",Orthorhombic,False,False,0.0052625,NM,,False
mp-556714,BaCu6(GeS4)2,Ba-Cu-Ge-S,1.227999999999999,5.6987,4.4707,5.09341582,True,,,,,,,,,0.010002475281866001,-0.7440582091176461,,4.677831406462983,19.219126100438217,1306.9005748297986,68,4,"['Ba', 'Cu', 'Ge', 'S']",Orthorhombic,False,False,0.002350799999999,NM,,False
mp-1228010,BaCu6Te6S,Ba-Cu-S-Te,0.4671,6.0323,5.5652,6.03226745,False,,,,,,,,,0.036066762142851004,-0.53413887625,,6.453189990371743,24.193067297796766,338.7029421691547,14,4,"['Ba', 'Cu', 'S', 'Te']",Monoclinic,True,False,0.0015262,NM,,False
mp-1228039,BaCu6Te6Se,Ba-Cu-Se-Te,0.47739999999999905,5.9201,5.4427,5.9200871600000005,False,,,,,,,,,0.050323458571428004,-0.5133388308816961,,6.5604710035085745,24.645284227230885,345.0339791812324,14,4,"['Ba', 'Cu', 'Se', 'Te']",Monoclinic,True,False,0.0012412,NM,,False
mp-6571,BaCuAs2O7,As-Ba-Cu-O,0.6804999999999991,2.1719,1.4914,1.77434015,False,,,,,,,,,0.0,-1.9701728240909082,-0.007766861363630001,4.5367413654436515,15.396540674389406,677.4477896731339,44,4,"['As', 'Ba', 'Cu', 'O']",Monoclinic,False,True,4.0109357,FM,,True
mp-551135,BaCuB2O5,B-Ba-Cu-O,0.5047,2.2595,1.7548,1.89780508,False,1.987715876745634,9.255947966666666,5.304933559999999,3.951014406666666,,,,,0.027751537777767003,-2.5904780203703712,,4.066481626766127,13.724662290308018,123.52196061277216,9,4,"['B', 'Ba', 'Cu', 'O']",Monoclinic,False,True,1.0005138,FM,,False
mp-556030,BaCuCO3F2,Ba-C-Cu-F-O,0.4303,2.3719,1.9416,2.00322217,False,,,,,,,,,0.009935448124993002,-2.449935235624999,,4.7340301041502215,13.104578900886587,419.3465248283708,32,5,"['Ba', 'C', 'Cu', 'F', 'O']",Orthorhombic,False,True,4.0188308,FM,,False
mp-2224859,BaCuO2,Ba-Cu-O,0.192,3.4131,3.2211,3.26111718,False,,,,,,,,,0.11395387249999901,-1.8780107037499998,,6.091727030126266,15.869585074031408,253.91336118450252,16,3,"['Ba', 'Cu', 'O']",Orthorhombic,True,True,1.6e-06,AFM,,False
mp-2913337,BaCuO2,Ba-Cu-O,0.28349999999999903,3.4395000000000002,3.156,3.316767699999999,False,,,,,90.164,-3.976,-9.129,0.522,0.10504577624999901,-1.8869188000000001,,6.055546947249677,15.964401101088434,255.43041761741495,16,3,"['Ba', 'Cu', 'O']",Orthorhombic,True,True,0.0,AFM,,False
mp-556604,BaCuPClO4,Ba-Cl-Cu-O-P,0.464999999999999,2.2754,1.8104,1.99869564,False,1.966751738273033,10.042210663333332,6.174098263333334,3.8681124000000002,,,,,0.0053761203124990005,-2.502249712142857,,4.230464616555359,16.25507663241211,520.1624522371875,32,5,"['Ba', 'Cl', 'Cu', 'O', 'P']",Orthorhombic,False,True,4.0009893,FM,,False
mp-1080650,BaCuSF,Ba-Cu-F-S,1.6223,5.6051,3.9828,4.08381546,True,,,,,,,,,0.003987369374993,-2.261026764375,,5.386858991250138,19.415314216123647,155.32251372898918,8,4,"['Ba', 'Cu', 'F', 'S']",Tetragonal,False,False,0.001217599999999,NM,,False
mp-9195,BaCuSeF,Ba-Cu-F-Se,1.4265,5.0746,3.6481,3.85433275,True,2.4479107193686622,15.17975794,9.18749105,5.992266889999999,52.129,13.895,2.548,0.378,0.0,-2.238203543085938,-0.0057465109375,5.904545697556149,21.010135443014637,168.0810835441171,8,4,"['Ba', 'Cu', 'F', 'Se']",Tetragonal,False,False,0.0,NM,,True
mp-13287,BaCuTeF,Ba-Cu-F-Te,0.9884000000000001,5.4877,4.4993,4.6027575800000005,True,,,,,,,,,4.0543124999459224e-05,-2.130998572916666,,6.12027107271242,23.568802455191175,188.5504196415294,8,4,"['Ba', 'Cu', 'F', 'Te']",Tetragonal,False,False,0.0,NM,,False
mp-19164,BaDy2CoO5,Ba-Co-Dy-O,1.3935,5.2693,3.8758,4.05054685,False,,,,,,,,,0.0036621974074070003,-3.143562266481481,,8.147628892839712,13.615563967590568,122.5400757083151,9,4,"['Ba', 'Co', 'Dy', 'O']",Orthorhombic,False,True,2.4245856,FM,,False
mp-19364,BaDy2CoO5,Ba-Co-Dy-O,1.2668,4.4649,3.1981,3.18081534,False,,,,,,,,,0.07107667435185201,-3.076147789537037,,8.152732691533547,13.607040310526994,489.8534511789718,36,4,"['Ba', 'Co', 'Dy', 'O']",Orthorhombic,False,True,11.9883145,FM,,False
mp-541007,BaDy2MnO5,Ba-Dy-Mn-O,1.696699999999999,5.6442,3.9475000000000002,4.00213594,False,,,,,,,,,0.022200639166667,-3.290913837084927,,7.569631877395537,14.557833411534773,524.0820028152518,36,4,"['Ba', 'Dy', 'Mn', 'O']",Orthorhombic,False,True,20.002876,FM,,False
mp-1194284,BaDy2O4,Ba-Dy-O,3.560699999999999,5.3113,1.7506,1.75068216,True,,,,,,,,,0.0,-3.678984393333333,-0.01148234857143,7.993364389330724,15.619787282189446,437.35404390130446,28,3,"['Ba', 'Dy', 'O']",Orthorhombic,False,False,0.0,NM,,True
mp-9740,BaDy2PdO5,Ba-Dy-O-Pd,1.7855999999999992,4.8325,3.0469,3.14794922,False,,,,,,,,,0.01197508138889,-3.061456264814813,,8.396661474326004,14.255199449292256,256.5935900872606,18,4,"['Ba', 'Dy', 'O', 'Pd']",Tetragonal,False,False,0.0007287,NM,,False
mp-6643,BaDy2ZnO5,Ba-Dy-O-Zn,3.0569,5.6421,2.5852,2.6089661,True,,,,,,,,,0.015728242407403,-3.2605967625925922,,7.874962426192644,14.23871892187589,512.593881187532,36,4,"['Ba', 'Dy', 'O', 'Zn']",Orthorhombic,False,False,0.0037067999999990005,NM,,False
mp-9503,BaDyCuTe3,Ba-Cu-Dy-Te,0.5186000000000001,5.0452,4.5266,4.61224519,False,,,,,36.445,14.922,4.499,0.32,0.0,-1.450041400277777,-0.032288883958333,6.509681574336711,31.72324695130145,380.67896341561743,12,4,"['Ba', 'Cu', 'Dy', 'Te']",Orthorhombic,False,False,0.0,NM,,True
mp-20851,BaDyFe2O5,Ba-Dy-Fe-O,0.6835000000000001,5.1104,4.4269,5.11034369,False,,,,,,,,,0.05501131226190101,-2.536388161851851,,7.086233021626303,12.797556368022297,115.17800731220068,9,4,"['Ba', 'Dy', 'Fe', 'O']",Tetragonal,True,True,9.0076555,FM,,False
mp-1192895,BaDyFe4O7,Ba-Dy-Fe-O,1.7414,4.1429,2.4015,2.44505503,False,,,,,,,,,0.025714022335163,-2.224183886666665,,5.543352263179882,14.636784254729651,380.5563906229709,26,4,"['Ba', 'Dy', 'Fe', 'O']",Monoclinic,False,True,33.9998851,FM,,False
mp-1516561,BaDyNbSnO6,Ba-Dy-Nb-O-Sn,1.970399999999999,5.51,3.5396,3.58229534,True,,,,,,,,,0.12364852887501401,-3.008057893666665,,6.692614305920462,15.071501795712425,602.860071828497,40,5,"['Ba', 'Dy', 'Nb', 'O', 'Sn']",Orthorhombic,True,False,0.0,NM,,False
mp-1516666,BaDyNbSnO6,Ba-Dy-Nb-O-Sn,1.7764000000000002,5.4409,3.6645,3.7331660700000002,False,,,,,,,,,0.12150481387501101,-3.010201608666666,,6.700310206592623,15.054190838872548,301.083816777451,20,5,"['Ba', 'Dy', 'Nb', 'O', 'Sn']",Triclinic,True,False,0.0,NM,,False
mp-1516760,BaDyNbSnO6,Ba-Dy-Nb-O-Sn,2.4437,5.1382,2.6945,2.69792264,False,,,,,,,,,0.16032216287501203,-2.971384259666666,,6.572839497355701,15.346145082391057,153.46145082391058,10,5,"['Ba', 'Dy', 'Nb', 'O', 'Sn']",Cubic,True,False,0.0,NM,,False
mp-1519551,BaDySnSbO6,Ba-Dy-O-Sb-Sn,2.6502,6.357,3.7068,3.7141211800000002,False,,,,,,,,,0.169679482125001,-2.615478972666666,,6.9883788655422165,15.11924394553788,151.1924394553788,10,5,"['Ba', 'Dy', 'O', 'Sb', 'Sn']",Cubic,True,False,0.0,NM,,False
mp-1519646,BaDySnSbO6,Ba-Dy-O-Sb-Sn,2.3335,6.5064,4.1729,4.18376536,True,,,,,,,,,0.15449196912500002,-2.630666485666666,,7.039502656338276,15.00944171913055,300.188834382611,20,5,"['Ba', 'Dy', 'O', 'Sb', 'Sn']",Tetragonal,True,False,5.7100000000000006e-05,NM,,False
mp-1519752,BaDySnSbO6,Ba-Dy-O-Sb-Sn,2.501299999999999,6.9505,4.4492,4.50530284,False,,,,,,,,,0.151855266875,-2.633303187916666,,7.03206755722762,15.02531140267229,601.0124561068916,40,5,"['Ba', 'Dy', 'O', 'Sb', 'Sn']",Orthorhombic,True,False,0.0,NM,,False
mp-18746,BaEr2CoO5,Ba-Co-Er-O,1.364299999999999,5.233,3.8687,3.87150865,False,,,,,,,,,0.013427264074073,-3.162712931666666,,8.449511868040117,13.336944956074358,120.03250460466923,9,4,"['Ba', 'Co', 'Er', 'O']",Orthorhombic,False,True,2.3819692,FM,,False
mp-21317,BaEr2CoO5,Ba-Co-Er-O,1.311499999999999,4.4693,3.1578,4.46928092,False,,,,,,,,,0.073664139074073,-3.102476056666666,,8.148672883688619,13.829328566535484,497.8558283952774,36,4,"['Ba', 'Co', 'Er', 'O']",Orthorhombic,False,True,4.0003026,FM,,False
mp-1193827,BaEr2O4,Ba-Er-O,3.6265,5.2962,1.6697000000000002,1.66968238,True,,,,,,,,,0.0,-3.7146178107142873,-0.009938396428575,8.361746149157476,15.201670542704107,425.646775195715,28,3,"['Ba', 'Er', 'O']",Orthorhombic,False,False,0.0,NM,,True
mp-6495,BaEr2ZnO5,Ba-Er-O-Zn,3.0633,5.6395,2.5762,2.7228434,True,,,,,,,,,0.022205376018515,-3.283035360833333,,8.168360362818355,13.942270390075743,501.92173404272677,36,4,"['Ba', 'Er', 'O', 'Zn']",Orthorhombic,False,False,0.002224899999999,NM,,False
mp-559025,BaErAgS3,Ag-Ba-Er-S,0.9827999999999991,4.1328,3.15,3.19623113,False,,,,,,,,,0.005414972499997,-1.855728303194443,,5.664208521466768,24.85289470405173,298.23473644862077,12,4,"['Ag', 'Ba', 'Er', 'S']",Monoclinic,False,False,0.0,NM,,False
mp-1214427,BaErAl3SiN4O3,Al-Ba-Er-N-O-Si,2.611899999999999,7.9235,5.3116,7.92371462,True,,,,,,,,,0.022519388437478003,-2.360687586923077,,5.192500432560123,12.733798357965714,331.07875730710856,26,6,"['Al', 'Ba', 'Er', 'N', 'O', 'Si']",Hexagonal,True,False,2e-07,NM,,False
mp-14969,BaErCuS3,Ba-Cu-Er-S,1.157499999999999,4.9479,3.7904,3.87834942,False,,,,,,,,,0.0,-1.958185137916666,-0.074302147499994,5.612282881480234,22.897192326776743,274.7663079213209,12,4,"['Ba', 'Cu', 'Er', 'S']",Orthorhombic,False,False,0.0,NM,,True
mp-1520401,BaEuDySbO6,Ba-Dy-Eu-O-Sb,0.408599999999999,6.3232,5.9146,5.96504879,True,,,,,,,,,0.102169171299992,-3.038451721666666,,7.360457479695658,15.10516999395027,151.0516999395027,10,5,"['Ba', 'Dy', 'Eu', 'O', 'Sb']",Cubic,True,True,7.0000002,FM,,False
mp-1518565,BaEuDyWO6,Ba-Dy-Eu-O-W,0.10350000000000001,5.1554,5.0519,5.12478524,True,,,,,,,,,0.05170714324998801,-3.121935595666667,,8.08057196269844,15.034775824077684,300.6955164815537,20,5,"['Ba', 'Dy', 'Eu', 'O', 'W']",Triclinic,True,True,15.9999997,FM,,False
mp-1522152,BaEuHfSnO6,Ba-Eu-Hf-O-Sn,0.4308,6.8592,6.4284,6.51250409,True,,,,,,,,,0.06428916881249601,-3.169755354000001,,7.898426077723128,14.34839016039706,143.4839016039706,10,5,"['Ba', 'Eu', 'Hf', 'O', 'Sn']",Cubic,True,True,6.9999999,FM,,False
mp-1517277,BaEuHfZrO6,Ba-Eu-Hf-O-Zr,0.42659999999999904,5.4152000000000005,4.9886,5.08138322,True,,,,,,,,,0.044046088250000004,-3.6694066805,,7.353860888175371,14.790263644048348,147.9026364404835,10,5,"['Ba', 'Eu', 'Hf', 'O', 'Zr']",Cubic,True,True,7.0000002,FM,,False
mp-1518485,BaEuNbBiO6,Ba-Bi-Eu-Nb-O,0.8959,5.7515,4.8556,4.91927612,True,,,,,,,,,0.18416333958333703,-2.741787820500001,,7.02860828070721,16.23478682943483,162.34786829434833,10,5,"['Ba', 'Bi', 'Eu', 'Nb', 'O']",Cubic,True,True,6.9999999,FM,,False
mp-1521186,BaEuNbInO6,Ba-Eu-In-Nb-O,0.681,6.5208,5.8398,5.88116991,False,,,,,,,,,0.07525989534999501,-2.910310048166667,,6.884507137251786,14.30340920580544,143.0340920580544,10,5,"['Ba', 'Eu', 'In', 'Nb', 'O']",Cubic,True,True,6.999975,FM,,False
mp-1518037,BaEuNbSbO6,Ba-Eu-Nb-O-Sb,0.12560000000000002,5.7346,5.609,5.61479647,False,,,,,,,,,0.147856967416673,-2.7964292405,,6.570857381789664,15.161593563197991,303.2318712639598,20,5,"['Ba', 'Eu', 'Nb', 'O', 'Sb']",Triclinic,True,True,13.9977687,FM,,False
mp-1518109,BaEuNbSbO6,Ba-Eu-Nb-O-Sb,0.1988,5.4733,5.2745,5.35378816,False,,,,,,,,,0.17887380291667201,-2.765412405000001,,6.204356548202393,16.057212091284264,642.2884836513706,40,5,"['Ba', 'Eu', 'Nb', 'O', 'Sb']",Orthorhombic,True,True,14.0004428,FiM,,False
mp-1518210,BaEuNbSbO6,Ba-Eu-Nb-O-Sb,0.8037999999999991,6.0577,5.2539,5.29577198,False,,,,,,,,,0.204799594416673,-2.7394866135000013,,6.373004361209198,15.632292610816858,156.3229261081686,10,5,"['Ba', 'Eu', 'Nb', 'O', 'Sb']",Cubic,True,True,7.0,FM,,False
mp-1516693,BaEuSnWO6,Ba-Eu-O-Sn-W,0.8804999999999991,5.9592,5.0787,5.11353723,False,,,,,,,,,0.231125141999994,-2.430615324,,7.044587006799498,16.213595957664058,162.13595957664057,10,5,"['Ba', 'Eu', 'O', 'Sn', 'W']",Cubic,True,True,6.9999999,FM,,False
mp-1516731,BaEuSnWO6,Ba-Eu-O-Sn-W,0.1386,5.5789,5.4403,5.50212053,False,,,,,,,,,0.135955256999993,-2.5257852090000013,,7.25398468124633,15.745565015066024,314.91130030132047,20,5,"['Ba', 'Eu', 'O', 'Sn', 'W']",Triclinic,True,True,14.0000002,FM,,False
mp-1521044,BaEuVBiO6,Ba-Bi-Eu-O-V,0.133599999999999,5.0817,4.9481,5.03888605,False,,,,,,,,,0.24946722118750303,-2.496060778500001,,7.401118757167421,14.476125622846876,144.76125622846877,10,5,"['Ba', 'Bi', 'Eu', 'O', 'V']",Cubic,True,True,7.0,FM,,False
mp-1518354,BaEuYSbO6,Ba-Eu-O-Sb-Y,0.42900000000000005,6.365,5.936,6.0577368,True,,,,,,,,,0.104604813187503,-3.0211638965,,6.529976648344213,15.15478089409657,151.5478089409657,10,5,"['Ba', 'Eu', 'O', 'Sb', 'Y']",Cubic,True,True,7.0000002,FM,,False
mp-1520469,BaEuYWO6,Ba-Eu-O-W-Y,0.14949999999999902,5.2418,5.0923,5.16577272,False,,,,,,,,,0.055821900958317,-3.111030098500001,,7.2940063797872075,14.980654826060654,299.6130965212131,20,5,"['Ba', 'Eu', 'O', 'W', 'Y']",Triclinic,True,True,16.0000004,FM,,False
mp-1520734,BaEuZr2O6,Ba-Eu-O-Zr,0.224199999999999,5.0953,4.8711,4.9213709,True,,,,,,,,,0.047089197250027005,-3.5926265915,,6.257283751396131,15.066390604092888,150.66390604092888,10,4,"['Ba', 'Eu', 'O', 'Zr']",Tetragonal,True,True,6.9999999,FM,,False
mp-1520816,BaEuZr2O6,Ba-Eu-O-Zr,0.23850000000000002,5.1097,4.8712,5.00864103,False,,,,,,,,,0.049685630000025,-3.590030158750001,,6.266407175878155,15.04445505585366,601.7782022341464,40,4,"['Ba', 'Eu', 'O', 'Zr']",Tetragonal,True,True,27.9999997,FM,,False
mp-1520848,BaEuZr2O6,Ba-Eu-O-Zr,0.3002,5.0728,4.7726,4.82288829,False,,,,,,,,,0.045372248000026004,-3.5943435407499997,,6.245263975328479,15.095387719655076,603.815508786203,40,4,"['Ba', 'Eu', 'O', 'Zr']",Tetragonal,True,True,27.9995225,FM,,False
mp-1516299,BaEuZrSnO6,Ba-Eu-O-Sn-Zr,0.7465,6.8486,6.1021,6.12000277,True,,,,,,,,,0.070763590000016,-3.095200495,,6.738336182450236,14.668137077377773,146.68137077377773,10,5,"['Ba', 'Eu', 'O', 'Sn', 'Zr']",Cubic,True,True,7.0000001,FM,,False
mp-1080821,BaF3,Ba-F,0.7896000000000001,-1.5573000000000001,-2.3469,-2.17887995,False,,,,,,,,,0.0,-3.19318655375,-0.071385171249998,4.492689528503932,17.95581569244815,143.6465255395852,8,2,"['Ba', 'F']",Monoclinic,False,True,1.9995697,FM,,True
mp-1523886,BaF3,Ba-F,0.5763,-1.2992,-1.8755000000000002,-1.3104394400000001,False,,,,,,,,,0.0007897275000000001,-3.078845863749999,,4.7930298360003665,16.830670347865997,134.64536278292798,8,2,"['Ba', 'F']",Orthorhombic,True,True,2.0000003,FM,,False
mp-2911895,BaF3,Ba-F,1.4012,-1.0005,-2.4017,-2.16725581,False,,,,,,,,,0.000883581249999,-3.07875201,,4.790699833783093,16.838856103724083,134.71084882979267,8,2,"['Ba', 'F']",Monoclinic,True,True,1.9999999,FM,,False
mp-19165,BaFe(Si2O5)2,Ba-Fe-O-Si,3.8792,5.6333,1.7541,2.08292094,True,,,,,,,,,0.0013957307812490001,-3.102870680937501,,3.376381034363812,14.30885265813317,915.7665701205228,64,4,"['Ba', 'Fe', 'O', 'Si']",Tetragonal,False,True,15.9630526,FM,,False
mp-504885,BaFe(Si2O5)2,Ba-Fe-O-Si,1.3937,3.8039,2.4102,2.4193778,False,1.6522055340261592,7.179292216666667,4.449509089999999,2.729783126666666,,,,,0.0036126732812490005,-3.100653738437501,,3.420662980390398,14.123618437532599,451.95579000104317,32,4,"['Ba', 'Fe', 'O', 'Si']",Orthorhombic,False,True,7.999326,FM,,False
mp-603241,BaFe(Si2O5)2,Ba-Fe-O-Si,3.4808,5.4653,1.9845000000000002,1.99090964,True,,,,,,,,,0.012172265781249001,-3.092094145937501,,3.241016379332663,14.906477809400853,954.0145798016546,64,4,"['Ba', 'Fe', 'O', 'Si']",Tetragonal,True,True,2.4e-05,AFM,,False
mp-1228836,BaFe12O19,Ba-Fe-O,1.1864,4.0367,2.8503,4.03669251,False,,,,,,,,,0.055780827812498004,-1.73487444328125,,5.009713414473238,11.512730943221815,736.8147803661961,64,3,"['Ba', 'Fe', 'O']",Hexagonal,True,True,120.0001327,FM,,False
mp-554293,BaFe12O19,Ba-Fe-O,1.2425,4.0692,2.826699999999999,4.06918761,False,,,,,,,,,0.055359159999999005,-1.7352961110937501,,5.011014687625418,11.509741287709195,736.6234424133885,64,3,"['Ba', 'Fe', 'O']",Hexagonal,False,True,120.0001048,FM,,False
mp-1190858,BaFe2(P2O7)2,Ba-Fe-O-P,1.7887,2.3139,0.5252,0.72112023,False,,,,,,,,,0.0,-2.639946740408162,-0.018629443928562,3.519732996623059,13.409862236858597,281.60710697403056,21,4,"['Ba', 'Fe', 'O', 'P']",Triclinic,False,True,10.0000037,FM,,True
mp-558732,BaFe2(P2O7)2,Ba-Fe-O-P,2.3839,3.7259,1.342,1.40900969,False,,,,,,,,,0.012855812142843,-2.627090928265305,,3.621555632794113,13.032834334461265,547.3790420473731,42,4,"['Ba', 'Fe', 'O', 'P']",Monoclinic,False,True,20.0012256,FM,,False
mp-1103865,BaFe2(PO4)2,Ba-Fe-O-P,2.1328,4.7069,2.5741,2.64470123,False,,,,,,,,,0.0,-2.635519018021978,-0.006791411666671,4.320099295323818,12.978864258174367,337.45047071253356,26,4,"['Ba', 'Fe', 'O', 'P']",Trigonal,False,True,15.9979615,FM,,True
mp-1105162,BaFe2(PO4)2,Ba-Fe-O-P,3.5212,6.221,2.6998,2.69990168,False,,,,,,,,,0.008191328076938,-2.627327689945054,,4.357909066315654,12.866257988087467,167.26135384513708,13,4,"['Ba', 'Fe', 'O', 'P']",Triclinic,True,True,7.9998389,FM,,False
mp-1286142,BaFe2(PO4)2,Ba-Fe-O-P,3.605,6.0904,2.4854,2.48547891,True,,,,,,,,,0.000380290000014,-2.6351387280219782,,4.312112886154851,13.002902246801028,338.07545841682673,26,4,"['Ba', 'Fe', 'O', 'P']",Triclinic,True,True,15.9999529,FM,,False
mp-561035,BaFe2(SeO3)4,Ba-Fe-O-Se,1.8294000000000001,2.6728,0.8434,0.8531783,True,,,,,,,,,0.0,-1.671514027072368,-0.033816068596497,4.2578999911027005,15.534945730284125,590.3279377507968,38,4,"['Ba', 'Fe', 'O', 'Se']",Monoclinic,False,True,19.9991901,FM,,True
mp-1214474,BaFe2F7,Ba-F-Fe,1.8116999999999992,2.3726000000000003,0.5609000000000001,0.56085074,True,,,,,,,,,0.015786852500013,-3.102310879750001,,4.717246391427519,13.447158344677868,537.8863337871147,40,3,"['Ba', 'F', 'Fe']",Monoclinic,True,True,36.0000009,FM,,False
mp-561063,BaFe2P2O7F2,Ba-F-Fe-O-P,1.6729,3.2746,1.6017000000000001,1.72811303,False,,,,,,,,,0.0,-2.789432288520409,-0.029984593214286002,3.927415513584631,13.921138294371977,389.79187224241537,28,5,"['Ba', 'F', 'Fe', 'O', 'P']",Orthorhombic,False,True,8e-07,AFM,,True
mp-1228787,BaFe2P4H4O17,Ba-Fe-H-O-P,0.9647,1.7193,0.7546,0.7546258,False,,,,,,,,,0.099511633660707,-2.154908182806122,,3.317271855443779,11.60139646879384,649.6782022524551,56,5,"['Ba', 'Fe', 'H', 'O', 'P']",Monoclinic,True,True,20.0000033,FM,,False
mp-1215009,BaFe2PbO5,Ba-Fe-O-Pb,1.3233000000000001,5.213,3.8897,5.21297608,False,,,,,,,,,0.0,-1.952314815277776,-0.0008004237152780001,6.98979323840502,14.154039638597236,509.5454269895005,36,4,"['Ba', 'Fe', 'O', 'Pb']",Orthorhombic,True,True,40.0001871,FM,,True
mp-1284148,BaFe2S2O,Ba-Fe-O-S,2.125699999999999,4.2958,2.1701,2.29293309,True,,,,,,,,,0.07249353,-1.4503483508333321,,3.9856797246146183,22.85517542780811,274.26210513369733,12,4,"['Ba', 'Fe', 'O', 'S']",Orthorhombic,True,True,15.9999287,FM,,False
mp-1194498,BaFe3(PO4)3,Ba-Fe-O-P,1.1157,2.8573,1.7416,1.75152092,True,,,,,,,,,0.0,-2.562997197838346,-0.012793158728066,3.995597574268714,12.900332812297712,490.2126468673131,38,4,"['Ba', 'Fe', 'O', 'P']",Orthorhombic,False,True,26.0000058,FM,,True
mp-1214792,BaFe3Si4SO11,Ba-Fe-O-S-Si,1.262699999999999,7.0344,5.7717,5.77177226,False,,,,,,,,,0.13856325970833,-2.577869148125001,,4.165468905325687,12.462854310934961,997.028344874797,80,5,"['Ba', 'Fe', 'O', 'S', 'Si']",Orthorhombic,True,True,48.0011849,FM,,False
mp-1048391,BaFe4O7,Ba-Fe-O,1.7176,2.4946,0.777,2.49440937,False,,,,,,,,,0.249175818749992,-1.6807526491666671,,4.073765034652276,16.056838895025734,385.3641334806176,24,3,"['Ba', 'Fe', 'O']",Hexagonal,True,True,39.9981809,FM,,False
mp-1228094,BaFe4Sn2O11,Ba-Fe-O-Sn,1.646099999999999,5.6316,3.9855,5.63181808,True,,,,,,,,,0.015044481944444,-2.003327790555555,,5.879628331864993,12.146054647379358,437.2579673056569,36,4,"['Ba', 'Fe', 'O', 'Sn']",Orthorhombic,True,True,40.0077321,FM,,False
mp-1229071,BaFe4Sn2O11,Ba-Fe-O-Sn,1.6971,5.5143,3.8172,5.5144467299999995,False,,,,,,,,,0.055142846666666,-1.963229425833334,,5.8204125229444745,12.269626378472664,441.7065496250159,36,4,"['Ba', 'Fe', 'O', 'Sn']",Orthorhombic,True,True,40.0022151,FM,,False
mp-1193185,BaFeBP2O9,B-Ba-Fe-O-P,1.7888000000000002,3.473,1.6842000000000001,1.86568429,True,,,,,,,,,0.039126823869053,-2.749762646675169,,3.838442658473196,12.666905814006936,354.6733627921942,28,5,"['B', 'Ba', 'Fe', 'O', 'P']",Triclinic,False,True,9.9998235,FM,,False
mp-1228033,BaFeCuF7,Ba-Cu-F-Fe,0.37000000000000005,1.0275,0.6575000000000001,1.02723946,False,,,,,,,,,0.015066848250016002,-2.8692657275,,4.679485138435709,13.828944509311402,276.578890186228,20,4,"['Ba', 'Cu', 'F', 'Fe']",Monoclinic,True,True,12.0018977,FM,,False
mp-556590,BaFeCuF7,Ba-Cu-F-Fe,0.11820000000000001,1.2532,1.135,1.20309788,False,,,,,,,,,0.023834658750017,-2.860497917,,4.655684869765978,13.899639284397617,277.99278568795233,20,4,"['Ba', 'Cu', 'F', 'Fe']",Monoclinic,False,True,12.0014779,FM,,False
mp-554451,BaFeF4,Ba-F-Fe,3.3521,4.1494,0.7973,0.90546073,False,,,,,,,,,0.004656280833338001,-3.371831979999998,,4.911400243501642,15.167433361837062,182.00920034204475,12,3,"['Ba', 'F', 'Fe']",Orthorhombic,False,True,7.9999999,FM,,False
mp-14999,BaFeF5,Ba-F-Fe,3.7113,1.8084,-1.9029,-1.90283297,False,,,,,,,,,0.0,-3.344179041071432,-0.046708527976196006,4.462428606037218,15.318615822430178,857.84248605609,56,3,"['Ba', 'F', 'Fe']",Monoclinic,False,True,39.9999995,FM,,True
mp-540652,BaFeF5,Ba-F-Fe,3.311499999999998,1.5809000000000002,-1.7306,-1.75133297,True,,,,,,,,,0.012053970892866,-3.332125070178572,,4.235584187298914,16.139032168429093,903.7858014320292,56,3,"['Ba', 'F', 'Fe']",Tetragonal,False,True,39.9982217,FM,,False
