material_id,formula,chemsys,band_gap,cbm,vbm,efermi,is_gap_direct,n,e_total,e_ionic,e_electronic,bulk_modulus_vrh,shear_modulus_vrh,universal_anisotropy,homogeneous_poisson,energy_above_hull,formation_energy_per_atom,equilibrium_reaction_energy_per_atom,density,volume,nsites,nelements,elements,elements_clean,crystal_system,theoretical,is_magnetic,total_magnetization,ordering,weighted_work_function,is_stable,contains_toxic,contains_scarce,band_gap_score_sq,band_gap_score_si,stability_score,dielectric_score,mechanical_score,magnetic_score,direct_gap_bonus,semiconductor_score
mp-1219697,Rb3Ag9(SbS3)4,Ag-Rb-S-Sb,1.6418,4.1195,2.4777,2.47767591,False,,,,,,,,,0.0025673419047610004,-0.58056713455357,,4.737493367464797,735.7336469922935,28,4,['Ag' 'Rb' 'S' 'Sb'],"Ag,Rb,S,Sb",Tetragonal,True,False,0.0010608,NM,,False,False,False,0.7522886955857614,0.2203274958059847,0.9499491348394808,0.5,0.5,1.0,0.0,0.6152477237794874
mp-1209368,Rb3HoV2O8,Ho-O-Rb-V,3.364499999999999,2.9433,-0.4212,-0.413896899999999,False,,,,,,,,,0.0,-2.719616111249999,-0.027099603071427003,4.29955465804333,251.50577671402544,14,4,['Ho' 'O' 'Rb' 'V'],"Ho,O,Rb,V",Trigonal,True,False,0.0009613,NM,,True,False,True,2.7384300362515984e-06,7.000196032927093e-13,1.0,0.5,0.5,1.0,0.0,0.42750061614685264
mp-1203699,Rb3IO5,I-O-Rb,1.3488,2.3338,0.985,0.98516277,True,,,,,,,,,0.0,-1.493134368055556,-0.18262081666666702,4.122402502922696,746.4926928756631,36,3,['I' 'O' 'Rb'],"I,O,Rb",Orthorhombic,False,False,0.000130999999999,NM,,True,False,False,0.9997580292796381,0.7476426003427494,1.0,0.5,0.5,1.0,0.1,0.9370858973713219
mp-1103360,Rb3NiO2,Ni-O-Rb,1.2717,2.6208,1.3491,1.35898934,True,,,,,,,,,0.026020371249999,-1.067843539583333,,3.791123166991073,304.06071143418694,12,3,['Ni' 'O' 'Rb'],"Ni,O,Rb",Tetragonal,False,True,1.9994549,FM,,False,False,False,0.9855279601544702,0.8799859048193608,0.5942783747730069,0.5,0.5,0.0,0.1,0.7519494694547734
mp-756732,Rb3Sn4Au,Au-Rb-Sn,1.1617,2.934,1.7723,2.36283253,False,,,,,,,,,0.11480261437500001,-0.22204743406249902,,4.249793381721719,725.3665188342104,16,3,['Au' 'Rb' 'Sn'],"Au,Rb,Sn",Orthorhombic,True,False,0.0007356,NM,,False,False,False,0.9054288942470391,0.9903860127308791,0.10065541908111997,0.5,0.5,1.0,0.0,0.5625710822175045
mp-38099,Rb4Cl2O,Cl-O-Rb,1.756,2.9038,1.1478,2.05768777,True,,,,,,,,,0.046309342619048004,-1.734900452857143,,3.164875171364318,449.93894330245666,14,3,['Cl' 'O' 'Rb'],"Cl,O,Rb",Tetragonal,True,False,0.00019209999999900002,NM,,False,False,False,0.5822822402018134,0.10569475594148861,0.3960610739864438,0.5,0.5,1.0,0.1,0.5268960377444588
mp-29449,Rb4Cu5Cl9,Cl-Cu-Rb,1.903299999999999,3.1935000000000002,1.2902,1.45241635,False,,,,,,,,,0.0,-1.4188689261111112,-0.013058088611111001,3.118848662083574,2084.273474999692,72,3,['Cl' 'Cu' 'Rb'],"Cl,Cu,Rb",Monoclinic,False,False,0.24690949999999903,NM,,True,False,False,0.3709885678574066,0.03308548871928665,1.0,0.5,0.5,1.0,0.0,0.5727099652722446
mp-1233000,Rb4Li(Se2O7)2,Li-O-Rb-Se,0.5773,-0.2066,-0.7839,-0.6772138400000001,False,,,,,,,,,0.07010366514493101,-1.578454663161231,,3.152491561176885,468.0830122955181,23,4,['Li' 'O' 'Rb' 'Se'],"Li,O,Rb,Se",Triclinic,True,False,0.9995788,NM,,False,False,False,0.16237484131770807,0.19471068282085774,0.24608622338436945,0.5,0.5,1.0,0.0,0.3206896817387832
mp-771328,Rb4PbO4,O-Pb-Rb,1.9618000000000002,2.2582,0.2964,0.33782741,False,,,,,,,,,0.010020171944445001,-1.5173996547222202,,4.7858353326024865,850.8647892488111,36,3,['O' 'Pb' 'Rb'],"O,Pb,Rb",Monoclinic,True,False,0.0,NM,,False,True,False,0.2987240250367727,0.019510197527012142,0.8184005118732034,0.5,0.5,1.0,0.0,0.4564868974708912
mp-769368,Rb4SnO3,O-Rb-Sn,2.2279,4.0201,1.7922,2.7600032800000003,True,,,,,,,,,0.0013366243749990002,-1.5204240299999991,,4.109666482386145,1643.9600941585836,64,3,['O' 'Rb' 'Sn'],"O,Rb,Sn",Orthorhombic,True,False,0.0035789,NM,,False,False,False,0.08512410476742455,0.0010926771424712791,0.9736216626548804,0.5,0.5,1.0,0.1,0.5308653090842522
mp-607785,Rb6LiNd11Se12(Cl4O9)4,Cl-Li-Nd-O-Rb-Se,3.113299999999999,4.3312,1.2179,1.320389499999999,True,,,,,,,,,0.0,-2.381037219560466,-0.006720037576217,4.318224077698107,3227.9667350831955,164,6,['Cl' 'Li' 'Nd' 'O' 'Rb' 'Se'],"Cl,Li,Nd,O,Rb,Se",Tetragonal,False,False,0.0072751,NM,,True,False,True,5.3982384301992666e-05,2.591581242389988e-10,1.0,0.5,0.5,1.0,0.1,0.5750134956349492
mp-1196651,Rb8Mn5O10,Mn-O-Rb,0.8041,2.512,1.7079,1.832685919999999,False,,,,,,,,,0.011205867119564,-1.690023302811094,,3.897980066630449,3811.5969239288775,184,3,['Mn' 'O' 'Rb'],"Mn,O,Rb",Monoclinic,False,True,184.003511,FM,,False,False,False,0.40760160854911603,0.5744142230370107,0.7992213463228763,0.5,0.5,0.0,0.0,0.5128678721735497
mp-1209385,RbAg(PO3)2,Ag-O-P-Rb,2.9292,3.5471,0.6179,3.54749214,True,,,,,,,,,0.0,-2.329068868845239,-0.009514498875012,3.7924135230506053,615.2430725909478,40,4,['Ag' 'O' 'P' 'Rb'],"Ag,O,P,Rb",Monoclinic,True,False,0.0,NM,,True,False,False,0.00037358518765498786,1.2664408954333372e-08,1.0,0.5,0.5,1.0,0.1,0.5175840583769177
mp-2011667,RbBrF4,Br-F-Rb,3.7733,1.3331,-2.4402,1.333148529999999,True,,,,,,,,,0.0,-1.6267192122916652,-0.08146334416666401,3.390322406913463,236.4357421955745,12,3,['Br' 'F' 'Rb'],"Br,F,Rb",Tetragonal,False,False,0.0,NM,,True,False,False,9.210098597530665e-09,1.0333753934602085e-17,1.0,0.5,0.5,1.0,0.1,0.5750000023025247
mp-28577,RbBrF4,Br-F-Rb,3.0972,0.34340000000000004,-2.7538,-2.70914176,True,,,,,,,,,0.0,-1.88487098375,-0.09998915249999901,2.817200788649683,284.5354146535946,12,3,['Br' 'F' 'Rb'],"Br,F,Rb",Tetragonal,False,False,8.76e-05,NM,,True,False,False,6.447554843937555e-05,3.6965774364603673e-10,1.0,0.5,0.5,1.0,0.1,0.5750161189425584
mp-1105135,RbCdGeAs2,As-Cd-Ge-Rb,0.7365,2.4504,1.7139,1.714013,True,,,,,,,,,0.0,-0.2922428295,-0.038969700700003,4.7334911440374885,589.8627477044085,20,4,['As' 'Cd' 'Ge' 'Rb'],"As,Cd,Ge,Rb",Triclinic,False,False,0.00019339999999900003,NM,,True,False,False,0.3204069792011658,0.4417248705409643,1.0,0.5,0.5,1.0,0.1,0.7213604753814361
mp-634062,RbCdH2I3O,Cd-H-I-O-Rb,2.49,2.3433,-0.1467,-0.101515399999999,True,,,,,,,,,0.014265115958333002,-1.2110536025,,3.8802253483367313,510.6353140009411,16,5,['Cd' 'H' 'I' 'O' 'Rb'],"Cd,H,I,O,Rb",Monoclinic,False,False,0.0019535,NM,,False,False,False,0.01603770927535055,2.9615217552977637e-05,0.7517869403591152,0.5,0.5,1.0,0.1,0.5169606046912494
mp-1103650,RbCu2I3,Cu-I-Rb,1.9946000000000002,4.2735,2.2789,2.53270485,True,,,,,,,,,0.006174746388886001,-0.788054049583336,,4.761141218407106,413.83075913122366,12,3,['Cu' 'I' 'Rb'],"Cu,I,Rb",Orthorhombic,False,False,0.0,NM,,False,False,False,0.2620903139203748,0.014270165893583854,0.883826124195268,0.5,0.5,1.0,0.1,0.6136196344129482
mp-1209533,RbGaBr4,Br-Ga-Rb,3.2656,1.3113000000000001,-1.9543,-1.9494637300000002,True,,,,,,,,,0.0,-1.5779909825,-0.076768386666668,3.549159666550226,888.5880766854195,24,3,['Br' 'Ga' 'Rb'],"Br,Ga,Rb",Orthorhombic,True,False,0.0,NM,,True,False,False,9.283257955377913e-06,7.810501043792321e-12,1.0,0.5,0.5,1.0,0.1,0.5175020887340943
mp-12322,RbGd2CuS4,Cu-Gd-Rb-S,0.9555000000000001,4.0483,3.0928,3.29457287,False,,,,,,,,,0.00106782270833,-1.9047816453125002,,5.067273820116734,387.8470153277398,16,4,['Cu' 'Gd' 'Rb' 'S'],"Cu,Gd,Rb,S",Orthorhombic,False,True,27.9999997,FM,,False,False,True,0.6300218477371516,0.860419926549541,0.9788699800917058,0.5,0.5,0.0,0.0,0.6562859459396455
mp-1120721,RbGeBr3,Br-Ge-Rb,3.123799999999999,2.1729,-0.9509000000000001,-0.94583715,False,,,,,,,,,0.0,-1.418300289999999,-0.050074824250001,3.676821054512166,359.3295999849223,10,3,['Br' 'Ge' 'Rb'],"Br,Ge,Rb",Monoclinic,True,False,0.0,NM,,True,False,False,4.8035505383821384e-05,2.052593347169058e-10,1.0,0.5,0.5,1.0,0.0,0.42751080801642144
mp-1209656,RbHgC3(NO)3,C-Hg-N-O-Rb,3.2812,1.8296000000000001,-1.4516,-1.44647888,False,,,,,,,,,0.079174746363632,-0.8525622229545461,,3.29777236849729,830.0412391144315,44,5,['C' 'Hg' 'N' 'O' 'Rb'],"C,Hg,N,O,Rb",Orthorhombic,True,False,0.0048784,NM,,False,True,False,7.688348937764262e-06,5.377443718136236e-12,0.20525648669562113,0.5,0.5,1.0,0.0,0.24868443938575166
mp-559311,RbMnVO4,Mn-O-Rb-V,2.7318,2.5649,-0.16690000000000002,-0.13522466,True,,,,,,,,,0.0,-2.34115779666872,-0.0031070860714200003,3.211557523079022,1056.2108972591373,56,4,['Mn' 'O' 'Rb' 'V'],"Mn,O,Rb,V",Hexagonal,False,True,40.0042628,FM,,True,False,False,0.0023497176076597444,5.394188095755639e-07,1.0,0.5,0.5,0.0,0.1,0.47558751031473634
mp-614951,RbNO3,N-O-Rb,3.1337,1.8735,-1.2602,-1.23126524,False,,,,,,,,,0.039445733111111006,-1.381647608388888,,2.5321111835356973,870.4031761296334,45,3,['N' 'O' 'Rb'],"N,O,Rb",Trigonal,False,False,0.0021172,NM,,False,False,False,4.300264075497541e-05,1.6456600353723089e-10,0.45433763758573076,0.5,0.5,1.0,0.0,0.3385951600813063
mp-7973,RbNdO2,Nd-O-Rb,3.4259999999999993,4.5745000000000005,1.1485,1.19702152,False,,,,,68.969,36.925,0.96,0.273,0.0,-2.901663756249998,-0.11325852781250201,5.764818400874615,75.38439620218746,4,3,['Nd' 'O' 'Rb'],"Nd,O,Rb",Trigonal,False,False,0.0,NM,,True,False,True,1.2428387255398621e-06,1.4787305551419622e-13,1.0,0.5,0.5961094625371164,1.0,0.0,0.4846112569634152
mp-694996,RbNiW(OF)3,F-Ni-O-Rb-W,2.2401,2.5225,0.28240000000000004,0.47369807,False,,,,,,,,,0.08173423402778,-2.345185899166667,,4.954579342903529,290.2383492547553,18,5,['F' 'Ni' 'O' 'Rb' 'W'],"F,Ni,O,Rb,W",Monoclinic,True,True,0.0,AFM,,False,False,False,0.07951476659394055,0.0009395275749381074,0.19501385326530532,0.5,0.5,0.5,0.0,0.21939577569094693
mp-571464,RbPSe3,P-Rb-Se,1.122999999999999,2.0681,0.9451,1.00377956,False,,,,,,,,,0.0,-0.8051613375014881,-0.0018694446666660002,3.757298610076806,936.9033196344337,30,3,['P' 'Rb' 'Se'],"P,Rb,Se",Trigonal,False,False,0.0,NM,,True,False,False,0.8631617956464515,0.9999500012499792,1.0,0.5,0.5,1.0,0.0,0.8407829490991098
mp-1198114,RbSb3Se5,Rb-Sb-Se,0.6848999999999991,3.7982,3.1133,3.7981721,True,,,,,,,,,0.0,-0.715230637413194,-0.004875161666666,5.007771468886056,1121.5089692501547,36,3,['Rb' 'Sb' 'Se'],"Rb,Sb,Se",Orthorhombic,False,False,1e-07,NM,,True,False,False,0.2615545190778424,0.34933169631937655,1.0,0.5,0.5,1.0,0.1,0.6927883842173671
mp-1209565,RbSm2Br5,Br-Rb-Sm,0.6343999999999991,3.7878,3.1534,3.16032882,False,,,,,,,,,0.10240980854166501,-1.9579749521875,,4.920683150198326,1060.5832214819634,32,3,['Br' 'Rb' 'Sm'],"Br,Rb,Sm",Monoclinic,True,False,0.0161561,NM,,False,False,True,0.21101036995659628,0.269809023967933,0.12896732892644858,0.5,0.5,1.0,0.0,0.31541920048435607
mp-1209097,RbTa(BO3)2,B-O-Rb-Ta,3.4509,3.2198,-0.2311,3.2197645,False,,,,,,,,,0.0,-3.009934251316667,-0.027714954519735,4.329997148090229,294.5515070498616,20,4,['B' 'O' 'Rb' 'Ta'],"B,O,Rb,Ta",Orthorhombic,True,False,0.005782499999999,NM,,True,False,False,8.96575096361915e-07,7.78603112204983e-14,1.0,0.5,0.5,1.0,0.0,0.42750020172940717
mp-1196487,RbUH2SeO7F,F-H-O-Rb-Se-U,2.2095000000000002,1.4401000000000002,-0.7694000000000001,-0.71872423,False,,,,,,,,,0.0,-2.235395449026442,-0.013538572403851002,4.304076134730455,1652.6910791392072,104,6,['F' 'H' 'O' 'Rb' 'Se' 'U'],"F,H,O,Rb,Se,U",Orthorhombic,False,False,0.002970999999999,NM,,True,True,False,0.09417556450114783,0.0013678687752757058,1.0,0.5,0.5,1.0,0.0,0.4987490714415783
mp-1199688,RbVPO6,O-P-Rb-V,0.41380000000000006,-0.577,-0.9908,-0.99084972,True,,,,,,,,,0.062945144965281,-2.341563410099207,,2.840222699035512,1231.8805455349873,72,4,['O' 'P' 'Rb' 'V'],"O,P,Rb,V",Orthorhombic,False,True,7.6523232,FM,,False,False,False,0.0685103722821132,0.06262078670525412,0.28396539429889034,0.5,0.5,0.0,0.1,0.322512059651039
mp-28633,Re(TeCl6)2,Cl-Re-Te,0.8927,1.8043,0.9116000000000001,0.91170151,False,,,,,,,,,0.014440947018516,-1.085234181055555,,3.314221468858662,434.31818894240865,15,3,['Cl' 'Re' 'Te'],"Cl,Re,Te",Triclinic,False,True,3.0,FM,,False,False,True,0.5351321617686916,0.7504896724553671,0.7491478335532262,0.5,0.5,0.0,0.0,0.5586434496987845
mp-707926,ReH22C4S4N8Cl8O3,C-Cl-H-N-O-Re-S,1.4461,2.0642,0.6181,0.72655276,False,,,,,,,,,0.08164234873647701,-0.715072076099999,,2.015530748048269,1364.9254495290613,100,7,['C' 'Cl' 'H' 'N' 'O' 'Re' 'S'],"C,Cl,H,N,O,Re,S",Orthorhombic,False,True,5.9623693,FM,,False,False,True,0.9654327995450168,0.5538925855126972,0.19537256085817886,0.5,0.5,0.0,0.0,0.49828522792770347
mp-27267,ReP4,P-Re,0.8553000000000001,8.8345,7.9792000000000005,8.34099759,False,4.280793162876868,24.461119313333338,6.13592921,18.325190103333338,,,,,0.0,-0.388405733380952,-0.085896674392859,6.553088766718168,628.6337129470041,40,2,['P' 'Re'],"P,Re",Orthorhombic,False,False,0.0,NM,,True,False,True,0.47990407862405493,0.6775607546046839,1.0,0.3888836226127359,0.5,1.0,0.0,0.6799426762386267
mp-555915,S,S,2.574799999999999,2.6687000000000003,0.09390000000000001,1.09466399,True,,,,,,,,,0.013625012604167002,0.013625012604167002,,1.950386762598011,1965.586216616651,72,1,['S'],S,Orthorhombic,False,False,0.0,NM,,False,False,False,0.008524725122733754,7.826329835967967e-06,0.7614732372204641,0.5,0.5,1.0,0.1,0.5175006645352749
mp-28294,Sb11F43,F-Sb,3.623199999999999,2.6571,-0.9661000000000001,-0.67243989,False,,,,,,,,,0.00046474858798800005,-2.661460519722222,,4.026649529690894,1778.4542601257058,108,2,['F' 'Sb'],"F,Sb",Monoclinic,False,False,0.0050403,NM,,False,False,False,8.41527699530419e-08,7.615559734931866e-16,0.9907480929585136,0.5,0.5,1.0,0.0,0.47268704427782104
mp-768486,Sb2(SO4)3,O-S-Sb,3.6824,4.5839,0.9015000000000001,0.99270336,False,,,,,,,,,0.007558511764704,-1.7760132201470582,,3.174867841902566,556.1942215439375,34,3,['O' 'S' 'Sb'],"O,S,Sb",Trigonal,True,False,0.0010746,NM,,False,False,False,3.5762427708689385e-08,1.4393245374857983e-16,0.8597013346918703,0.5,0.5,1.0,0.0,0.39593280835221706
mp-1247,Sb2Ir,Ir-Sb,0.5099,8.7517,8.2418,8.32211357,False,4.985975713940051,34.61907971666666,9.759125896666665,24.859953819999998,117.399,72.314,0.561,0.244,0.0,-0.45282265916666603,-0.08328289749999801,10.772800250207554,268.6611816641244,12,2,['Ir' 'Sb'],"Ir,Sb",Monoclinic,False,False,0.0,NM,,True,False,True,0.11609676190334162,0.12645104325607984,1.0,0.0686478176191229,0.9781879004627345,1.0,0.0,0.5061078096533893
mp-1203024,Sb2IrC3O3F13,C-F-Ir-O-Sb,2.8205,0.3221,-2.4984,0.32203631,False,,,,,,,,,0.11131853852270701,-2.089927890227272,,3.310847224895057,769.1158788201703,44,5,['C' 'F' 'Ir' 'O' 'Sb'],"C,F,Ir,O,Sb",Triclinic,False,False,0.0,NM,,False,False,True,0.0010598522352848613,1.0545290425244042e-07,0.10791938449390256,0.5,0.5,1.0,0.0,0.2522448250002325
mp-1202960,Sb2O3,O-Sb,2.3373,6.3357,3.9984,3.98568488,False,,,,,,,,,0.032486894999998,-1.7192506070000002,,5.419679610801664,714.5475666275537,40,2,['O' 'Sb'],"O,Sb",Orthorhombic,False,False,5e-07,NM,,False,False,False,0.04468364261984888,0.0002659161860453671,0.5221826228920281,0.5,0.5,1.0,0.0,0.36675645380587607
mp-696655,Sb2P3(HO3)3,H-O-P-Sb,3.907599999999999,5.2665,1.3589,1.39444431,False,,,,,,,,,0.021253445603991002,-1.904675315157563,,3.204983965710963,500.97207195347943,34,4,['H' 'O' 'P' 'Sb'],"H,O,P,Sb",Triclinic,False,False,0.0005537,NM,,False,False,False,1.1291728086823872e-09,1.783334215454214e-19,0.6537247340465302,0.5,0.5,1.0,0.0,0.3884311837939257
mp-25946,Sb2P5O16,O-P-Sb,0.10559999999999901,1.0391,0.9335,0.9752226900000001,False,,,,,,,,,0.008899359347798001,-2.3887565094875782,,2.74889565177474,790.5882072128137,46,3,['O' 'P' 'Sb'],"O,P,Sb",Monoclinic,True,True,2.0001338,FM,,False,False,False,0.008551077333954563,0.0032905269641539656,0.8369531473376016,0.5,0.5,0.0,0.0,0.3031826716912609
mp-1205033,Sb3Au(XeF9)2,Au-F-Sb-Xe,1.3822,-2.4347,-3.8169,-2.43485119,False,,,,,,,,,0.0,-2.174214712291666,-0.0067077805748310005,3.954470165296617,1959.8310328709656,96,4,['Au' 'F' 'Sb' 'Xe'],"Au,F,Sb,Xe",Monoclinic,False,False,0.1046821,NM,,True,False,False,0.9944503316221623,0.6825373692104714,1.0,0.5,0.5,1.0,0.0,0.8259931882871113
mp-759602,Sb4O5F2,F-O-Sb,2.885799999999999,5.3953,2.5095,2.57390745,False,,,,,,,,,0.04307619409091,-1.9534420784090911,,4.671159768330428,860.3279031065948,44,3,['F' 'O' 'Sb'],"F,O,Sb",Monoclinic,True,False,0.0001739,NM,,False,False,False,0.0005715376915132239,2.998711642576214e-08,0.4225177244017043,0.5,0.5,1.0,0.0,0.2976950880192346
mp-7784,SbAsO4,As-O-Sb,3.0829,4.8201,1.7372,1.769441829999999,False,,,,,,,,,0.011390887638893002,-1.727386795416666,,4.805511141611434,180.15481920405284,12,3,['As' 'O' 'Sb'],"As,O,Sb",Monoclinic,False,False,0.0,NM,,False,False,False,7.539166888850288e-05,5.055245565065256e-10,0.7962693644923456,0.5,0.5,1.0,0.0,0.42408618911613716
mp-554847,SbP(Cl3O)2,Cl-O-P-Sb,2.340799999999999,1.0022,-1.3386,-1.26676594,False,,,,,,,,,0.0,-1.561959159714285,-0.016711774499994,2.280395989973577,1157.6624202900346,40,4,['Cl' 'O' 'P' 'Sb'],"Cl,O,P,Sb",Monoclinic,False,False,0.0007913,NM,,True,False,False,0.04371770981724423,0.00025360391726578127,1.0,0.5,0.5,1.0,0.0,0.48596746804190094
mp-1043556,SbPO5,O-P-Sb,2.2267,4.4661,2.2394,2.23953944,True,,,,,,,,,0.045575232142855006,-2.2115071320918362,,4.345084302154794,355.76619041332384,28,3,['O' 'P' 'Sb'],"O,P,Sb",Orthorhombic,True,False,0.0026987,NM,,False,False,False,0.08569247348192804,0.001108929104576997,0.4019190242540752,0.5,0.5,1.0,0.1,0.4023622924197186
mp-1219558,SbPb2S2I3,I-Pb-S-Sb,1.401899999999999,4.5440000000000005,3.1421,3.14210829,False,,,,,,,,,0.048298557656248006,-0.7424126037499991,,5.897299942248424,552.4543444374108,16,4,['I' 'Pb' 'S' 'Sb'],"I,Pb,S,Sb",Orthorhombic,True,False,0.0009075999999990001,NM,,False,True,False,0.9880976192067671,0.6430796292420813,0.3806133863161493,0.5,0.5,1.0,0.0,0.5972757261903372
mp-23138,SbPbClO2,Cl-O-Pb-Sb,1.9127,6.4477,4.535,4.64673597,False,2.355073852345184,31.328429379999918,25.782056529999934,5.546372849999986,46.555,21.923000000000002,1.736,0.296,0.0,-1.710929169,-0.044315002875008,6.956327171429807,189.25426137653247,10,4,['Cl' 'O' 'Pb' 'Sb'],"Cl,O,Pb,Sb",Orthorhombic,False,False,0.0,NM,,True,True,False,0.3588129592100677,0.030471522433870156,1.0,0.49070864429783767,0.3801867189630728,1.0,0.0,0.5558989367085804
mp-1103317,SbRhS,Rh-S-Sb,0.871799999999999,8.1809,7.3091,7.31296796,False,,,,,,,,,0.0,-0.670336395937499,-0.133036617222227,7.621354815175237,223.74553353107422,12,3,['Rh' 'S' 'Sb'],"Rh,S,Sb",Cubic,False,False,0.0,NM,,True,False,True,0.5040725237164712,0.7101775837791783,1.0,0.5,0.5,1.0,0.0,0.7075447684959946
mp-585964,SbS3N2Cl7,Cl-N-S-Sb,1.8447,1.0621,-0.7826000000000001,0.14390488,False,,,,,,,,,0.15120702450226,-0.245937132148378,,2.143895237263262,3061.857739256781,104,4,['Cl' 'N' 'S' 'Sb'],"Cl,N,S,Sb",Monoclinic,False,False,0.1411332,NM,,False,False,False,0.45112693297063966,0.05405664924402968,0.048599575142138814,0.5,0.5,1.0,0.0,0.35804012441479904
mp-555408,SbS7IF6,F-I-S-Sb,2.0126,2.1423,0.1297,0.14503383,True,,,,,,,,,0.19960516458770303,-1.278051135999999,,2.650076183519047,1471.5334049139653,60,4,['F' 'I' 'S' 'Sb'],"F,I,S,Sb",Orthorhombic,False,False,0.00020349999999900003,NM,,False,False,False,0.24323648368235734,0.011958604447945964,0.018460844714837374,0.5,0.5,1.0,0.1,0.3922181227664906
mp-675128,Sc4Ti3O12,O-Sc-Ti,2.7659000000000002,5.8778,3.1119,3.19203728,False,,,,,,,,,0.036826084999965,-3.7241358615789473,,4.082817026591453,419.25504005541933,38,3,['O' 'Sc' 'Ti'],"O,Sc,Ti",Triclinic,True,False,8.080000000000004e-05,NM,,False,False,False,0.001740259078325812,2.9100461167437475e-07,0.47877635040125754,0.5,0.5,1.0,0.0,0.3106162764185288
mp-973185,ScAgO2,Ag-O-Sc,2.074,4.0538,1.9798,2.07919857,False,,,,,122.232,37.565,5.876,0.361,9.085124998531317e-05,-2.624058809166653,,5.534940707843104,55.44877207878369,4,3,['Ag' 'O' 'Sc'],"Ag,O,Sc",Trigonal,False,False,0.0,NM,,False,False,False,0.18570191469265074,0.006369718512085294,0.9981846247908304,0.5,0.991654212186657,1.0,0.0,0.5710925138663487
mp-1101383,ScBiO3,Bi-O-Sc,2.1479,6.6202000000000005,4.4723,4.5376932,True,,,,,,,,,0.073585315875001,-2.731644612,,7.067566893334792,141.88024260616115,10,3,['Bi' 'O' 'Sc'],"Bi,O,Sc",Trigonal,True,False,0.0002792,NM,,False,False,False,0.13006837161918267,0.0028232119422958108,0.22953349383360952,0.5,0.5,1.0,0.1,0.3737915533390882
mp-546279,ScBrO,Br-O-Sc,3.236,3.8231,0.5871000000000001,0.72578235,False,1.917237743039014,8.940577929999998,5.264777366666666,3.675800563333332,22.781,13.41,36.004,0.254,0.0,-3.195286243333331,-0.070996829583331,3.709573977713806,126.10741388397979,6,3,['Br' 'O' 'Sc'],"Br,O,Sc",Orthorhombic,False,False,0.0,NM,,True,False,False,1.3219731947926079e-05,1.5740949424253043e-11,1.0,0.20620312734354168,0.2025730499879559,1.0,0.0,0.40119107903567497
mp-1186991,ScI3,I-Sc,1.6942,0.9929,-0.7013,-0.69312736,False,,,,,,,,,0.0,-1.473445848749999,-0.397236408229167,3.661873491465322,386.05404598578195,8,2,['I' 'Sc'],"I,Sc",Hexagonal,True,False,0.0,NM,,True,False,False,0.6756668667979786,0.16014141665877743,1.0,0.5,0.5,1.0,0.0,0.6011441362784802
mp-768358,ScInO3,In-O-Sc,2.1982,5.7864,3.5882,3.77556724,True,,,,,151.834,59.427,0.34900000000000003,0.327,0.073645931874999,-2.907754082333332,,5.201301265856924,132.6643819656345,10,3,['In' 'O' 'Sc'],"In,O,Sc",Hexagonal,True,False,5.4e-06,NM,,False,False,False,0.1001000468128734,0.0015672731763668962,0.22925539439519063,0.5,0.9359327952770163,1.0,0.1,0.40605050772555534
mp-1197327,ScP2NO8,N-O-P-Sc,1.7395,0.8535,-0.886,0.853455899999999,True,,,,,,,,,0.132232493854161,-2.4458115047321423,,2.097243003914052,788.305472550071,48,4,['N' 'O' 'P' 'Sc'],"N,O,P,Sc",Monoclinic,False,False,0.036418599999999,NM,,False,False,False,0.6072888226422742,0.11858651504752073,0.07103021869383645,0.5,0.5,1.0,0.1,0.5123677375911557
mp-1209033,Se(OF)2,F-O-Se,3.1929,-0.3052,-3.4981,-0.30525162,True,,,,,,,,,0.020979639250001,-1.39749373171875,,2.597289791981039,761.860626811715,40,3,['F' 'O' 'Se'],"F,O,Se",Monoclinic,True,False,0.0004253,NM,,False,False,False,2.1903370447963226e-05,4.2917273634105046e-11,0.6573144336202544,0.5,0.5,1.0,0.1,0.44040067582870185
mp-861871,SeI2,I-Se,0.9079,2.0417,1.1338,1.24762604,True,,,,,,,,,0.0,-0.18547824911458102,-0.18547824911458002,4.106691533751174,269.1099735539827,6,2,['I' 'Se'],"I,Se",Tetragonal,True,False,0.0,NM,,True,False,False,0.5579588687417677,0.7788595847502621,1.0,0.5,0.5,1.0,0.1,0.7481867894081831
mp-569770,Si(H3C)2,C-H-Si,3.5902000000000003,2.7006,-0.8896000000000001,0.05659427,False,,,,,,,,,0.050853368388888,-0.196110190207603,,0.9468814049278531,1631.763134307367,144,3,['C' 'H' 'Si'],"C,H,Si",Triclinic,False,False,0.0,NM,,False,False,False,1.3430867719073875e-07,1.8953402898827505e-15,0.36165398464877263,0.5,0.5,1.0,0.0,0.31541352973936276
mp-1196075,Si10(H3C)19,C-H-Si,3.123,2.0303,-1.0927,-1.05075448,False,,,,,,,,,0.056086911799417,-0.18944081215407102,,0.9295903798215611,2023.9311170034227,172,3,['C' 'H' 'Si'],"C,H,Si",Triclinic,False,False,0.0,NM,,False,False,False,4.8465753395235545e-05,2.0894733342756495e-10,0.32571313597766105,0.5,0.5,1.0,0.0,0.30644040046410614
